SPEC_ID,NAME,RA,DEC,Z,Quality,HB_score,HA_score,OIII_score,HB_width,HA_width,OIII_width,Std,Two_mad,Three_mad,Good_twomad,Good_threemad,Narrow_2si,Narrow_3si,Narrow_3si_6
32695,g0545105-462057,86.29370833,-46.34908333,0.054337,4,0.259749468,1.084873919,0.290227113,3.75792878,4.804779165,0.09586722,0.131539922,0.12300054,0.184500809,true,true,true,true,true
32700,g0542403-465906,85.66795833,-46.98505556,0.055046,4,0.748122934,0.381403865,0.663646846,4.651082711,4.392226696,0.309566532,0.130755366,0.120638735,0.180958102,true,true,true,true,true
32709,g0535255-580150,83.85629167,-58.03061111,0.037471,4,0.494030113,0.359166264,0.439858849,4.019868349,3.343942107,0.204045319,0.097497814,0.095447114,0.143170672,true,true,true,true,true
32710,g0537448-570956,84.43654167,-57.1655,0.050773,4,0.726958573,0.80765212,6.399522166,4.496185161,2.59770258,3.158409776,0.256475442,0.128737726,0.19310659,true,true,true,true,true
32718,g0530186-565212,82.57741667,-56.87011111,0.014781,4,0.995979126,1.877336527,2.509966281,4.315318143,5.334525881,1.195088365,0.199006636,0.171258999,0.256888499,true,true,true,true,true
32748,g0527049-543705,81.77029167,-54.61791667,0.039452,4,0.429435524,0.331653873,0.209859303,4.092794275,2.771198962,0.059667084,0.12184912,0.120030548,0.180045822,true,true,true,true,true
32767,g0540038-551628,85.015625,-55.27447222,0.028575,4,0.488993196,0.201172056,0.450403666,3.731023366,4.187945358,0.191888105,0.089587764,0.085494625,0.128241937,true,true,true,true,true
32803,g0553495-573533,88.456125,-57.5925,0.025696,4,0.584624673,1.576124083,0.284794999,4.28347966,5.029223258,0.088582757,0.183064975,0.173312471,0.259968706,true,true,true,true,true
32805,g0550552-574924,87.72979167,-57.82344444,0.040315,4,0.842495905,0.400821599,0.211824846,4.312123018,3.252220443,0.085332369,0.069032457,0.062428557,0.093642835,true,true,true,true,true
32826,g0533416-033100,83.42341667,-3.51672222,0.021719,4,0.439175324,0.193514407,0.171689609,4.009760111,3.499626715,0.062856269,0.106379561,0.089172879,0.133759319,true,true,true,true,true
32856,g0536580-004241,84.24179167,-0.71147222,0.040431,4,0.67636854,0.871761291,5.952999593,6.132370149,2.329575992,2.988242617,0.259750892,0.066223708,0.099335562,true,true,true,true,false
32882,g0546459-032834,86.69125,-3.47613889,0.020994,4,0.196907684,0.357202989,2.507243308,4.010370436,3.152818239,1.255776058,0.16047829,0.102496119,0.153744178,true,true,true,true,true
32889,g0544467-042421,86.19466667,-4.40575,0.051511,4,0.751328801,0.351782516,0.404649246,5.076785333,2.710267497,0.18974274,0.13629828,0.103703908,0.155555862,true,true,true,true,true
32892,g0537036-022755,84.264875,-2.46513889,0.056889,4,0.308149616,0.15793612,0.191582148,4.508796501,2.822817936,0.056024327,0.528824694,0.073721623,0.110582434,true,true,true,true,true
32899,g0535485-315930,83.95191667,-31.99163889,0.138588,4,0.417655089,0.941868481,0.28510178,4.549907766,5.364152831,0.06975957,0.315835299,0.182475823,0.273713735,true,true,true,true,true
32902,g0539224-292303,84.84345833,-29.38402778,0.012626,4,1.822142088,0.192874618,3.954660007,3.852805588,3.403879116,1.968058835,0.166823512,0.070240477,0.105360715,true,true,true,true,true
32903,g0526268-301810,81.61179167,-30.30266667,0.072463,4,0.69110469,0.307322192,0.307805191,4.378809827,4.589846392,0.118400137,0.126275999,0.104435308,0.156652963,true,true,true,true,true
32905,g0531215-293435,82.83966667,-29.57641667,0.036204,4,0.8554058,0.299288836,0.757459909,3.674205993,4.092131435,0.338441301,0.132371128,0.112929568,0.169394352,true,true,true,true,true
32911,g0534026-284414,83.51075,-28.73722222,0.044414,4,0.454532304,0.177609641,0.195277324,4.203795462,3.533621949,0.067136148,0.067769775,0.059063318,0.088594977,true,true,true,true,true
32913,g0534439-282848,83.68279167,-28.47994444,0.036414,4,0.160545094,0.308133064,0.151798051,4.736009971,2.970391736,0.04628969,0.084230784,0.075554292,0.113331438,true,true,true,true,true
32921,g0537549-290160,84.47879167,-29.03327778,0.059086,4,1.088730987,0.521551932,0.561224309,4.860695858,3.417604086,0.239686801,0.135265285,0.119879289,0.179818934,true,true,true,true,true
32927,g0543067-280844,85.77808333,-28.1455,0.025038,4,0.635375826,0.216922703,0.340981983,4.084783125,3.498230734,0.158708571,0.068971678,0.059390679,0.089086018,true,true,true,true,true
32933,g0545119-283959,86.29954167,-28.66644444,0.024999,4,0.190093004,1.009820993,0.174017219,3.584577367,4.880067684,0.061482478,0.116407451,0.104082531,0.156123797,true,true,true,true,true
32945,g0536348-384209,84.145125,-38.70244444,0.148171,4,1.472967139,0.777415585,1.016853046,4.897014491,6.320360501,0.487591139,0.234967651,0.103779939,0.155669908,true,true,true,true,false
32955,g0532198-380337,83.08241667,-38.06036111,0.105559,4,0.320896216,0.221836724,1.500833815,5.928276505,4.036136696,0.740222592,0.107473564,0.072841205,0.109261807,true,true,true,true,true
32959,g0532280-371848,83.11645833,-37.31327778,0.047638,4,0.489363363,0.194738913,0.180175893,4.307087136,3.842313108,0.066936848,0.092437969,0.075610326,0.113415489,true,true,true,true,true
32960,g0533517-373225,83.46533333,-37.54036111,0.09962,4,0.637839444,1.828931681,1.210038755,5.576918271,6.113850522,0.518844745,0.148738165,0.132595284,0.198892927,true,true,true,true,false
32961,g0527291-371303,81.871375,-37.21747222,0.048577,4,0.853417643,0.219175101,0.654388018,4.194250799,4.466185544,0.314061725,0.093250034,0.084742308,0.127113462,true,true,true,true,true
32962,g0530288-370543,82.619875,-37.09513889,0.046788,4,0.609206752,0.221413317,0.44480368,4.304571474,5.193492881,0.200038278,0.120698644,0.106921156,0.160381735,true,true,true,true,true
32965,g0527562-354756,81.984125,-35.79880556,0.037267,4,1.267090343,0.16512697,1.438735059,4.400160793,3.119206024,0.653710321,0.106118562,0.083806296,0.125709444,true,true,true,true,true
32967,g0534464-374921,83.69316667,-37.82258333,0.11079,4,0.726183212,0.225735507,1.376954963,4.84825936,4.065559145,5.069664199,0.120378124,0.104288716,0.156433073,true,true,true,true,true
32970,g0537221-362551,84.341875,-36.43069444,0.06729,4,1.10601474,0.360029366,0.568994382,4.403799913,3.778822769,0.249877547,0.090149666,0.078182843,0.117274265,true,true,true,true,true
32971,g0537414-361740,84.42258333,-36.29430556,0.03557,4,0.500844699,0.153270062,0.549979121,3.8614216,2.098179639,0.198941386,0.109851231,0.100411879,0.150617819,true,true,true,true,true
32972,g0537022-343805,84.25916667,-34.63472222,0.015719,4,0.585054432,2.009895253,1.447989046,4.214529292,4.792082916,0.701721626,0.141077068,0.108681975,0.163022963,true,true,true,true,true
32977,g0541239-354202,85.3495,-35.70041667,0.046781,4,0.278684051,0.313465515,0.200426639,5.220987655,5.715804056,0.065603361,0.132701015,0.089877132,0.134815697,true,true,true,true,true
32979,g0548499-351336,87.20795833,-35.22663889,0.025134,4,0.502622861,0.21737995,0.748687765,4.832119084,3.591113647,0.311041271,0.149152013,0.127186334,0.190779501,true,true,true,true,true
32981,g0549348-361803,87.39508333,-36.30072222,0.034954,4,0.884440184,0.389246159,0.362192978,4.37430239,2.92717842,0.143009896,0.107895424,0.092648161,0.138972242,true,true,true,true,true
32982,g0541326-370049,85.38566667,-37.0135,0.058372,4,0.428633704,0.161301008,0.223065822,4.539720874,4.054186175,0.089203868,0.120130166,0.095337138,0.143005707,true,true,true,true,true
32983,g0549279-370447,87.36633333,-37.07980556,0.074745,4,0.930670235,0.428464065,0.315390542,4.633910744,3.054060334,0.138206233,0.117279749,0.087863079,0.131794618,true,true,true,true,true
32991,g0549088-382124,87.28645833,-38.35663889,0.044525,4,0.475340296,0.126778671,0.201674969,3.992055595,4.824428205,0.070245363,0.094661328,0.062299636,0.093449455,true,true,true,true,true
33010,g0533207-500408,83.33629167,-50.06894444,0.014687,4,1.472143816,0.602682762,0.388273227,4.969797558,3.117868432,0.176882285,0.061592287,0.050204245,0.075306367,true,true,true,true,true
33012,g0534447-501132,83.68620833,-50.19227778,0.053877,4,0.872256726,0.32860944,0.440563134,5.198329785,3.342235756,0.171480251,0.106947429,0.099453767,0.149180651,true,true,true,true,true
33037,g0529359-480837,82.39966667,-48.14366667,0.014426,4,0.335053796,0.181715453,0.249145613,4.485717352,4.227181923,0.094897991,0.090311312,0.074667502,0.112001254,true,true,true,true,true
33038,g0535106-480718,83.79433333,-48.12155556,0.042838,4,0.959228248,0.327776691,1.831774299,4.817238327,4.25819299,0.898140904,0.150272676,0.10353784,0.155306761,true,true,true,true,true
33042,g0533463-482605,83.44291667,-48.43477778,0.089536,4,0.331373319,0.518490675,1.007911104,5.805880927,1.764052628,0.491082992,0.105146058,0.077871912,0.116807868,true,true,true,true,true
33044,g0528570-472326,82.23733333,-47.39041667,0.014526,4,0.507186299,0.300943589,0.159927793,5.012700095,3.665213497,0.044846868,0.060340374,0.047295145,0.070942718,true,true,true,true,true
33045,g0531275-473706,82.864375,-47.61838889,0.102506,4,0.647595527,0.472096308,0.502879871,5.214026709,3.712231745,0.220101612,0.153500289,0.126996994,0.19049549,true,true,true,true,true
33065,g0546273-470657,86.613875,-47.11586111,0.049351,4,0.320384196,1.622587915,0.136384853,5.406212217,5.308479587,5.311808403,0.087763487,0.083099073,0.12464861,true,true,true,true,true
33080,g0539240-491312,84.850125,-49.22002778,0.059549,4,0.364822294,0.238780372,0.189907934,4.498843916,3.419862253,0.064117388,0.10743635,0.104106553,0.15615983,true,true,true,true,true
33091,g0539408-484052,84.92,-48.68105556,0.063678,4,1.191744526,0.151990826,1.934467275,5.383981942,1.149129483,0.943980302,0.110213006,0.093355131,0.140032696,true,true,true,true,true
33095,g0540508-482549,85.21179167,-48.43019444,0.033709,4,0.448421911,0.311458448,0.140358804,4.644760911,3.223549883,0.058590448,0.088499079,0.084683507,0.12702526,true,true,true,true,true
33106,g0544148-494332,86.06166667,-49.72558333,0.03414,4,0.560087327,0.365443232,0.227560104,3.903021803,3.777034666,0.073188902,0.090311504,0.088181182,0.132271773,true,true,true,true,true
33108,g0544244-512502,86.10166667,-51.41713889,0.05177,4,1.112237396,0.510765803,0.845836702,4.828310665,2.976506697,0.406098934,0.104135358,0.096880354,0.145320531,true,true,true,true,true
33109,g0538166-500831,84.569125,-50.14194444,0.052558,4,0.552742631,1.370323822,0.552565129,3.958585062,5.33253234,0.25154377,0.159942203,0.133921798,0.200882697,true,true,true,true,true
33112,g0542326-513001,85.636,-51.50033333,0.068709,4,0.666040167,0.147483643,0.258537094,4.164197814,3.327965044,0.098601894,0.14486682,0.09582722,0.14374083,true,true,true,true,true
33114,g0543023-240351,85.759375,-24.06411111,0.029383,4,0.26388793,1.819150243,0.332361857,5.527945386,6.131014042,0.13591337,0.124794011,0.10007082,0.15010623,true,true,true,true,false
33120,g0538041-235856,84.51725,-23.98230556,0.056381,4,0.622479025,0.199970187,0.406128372,4.972184628,0.665135931,0.173710363,0.125638784,0.101972635,0.152958952,true,true,true,true,true
33127,g0535390-231852,83.91229167,-23.31441667,0.113527,4,0.380439875,0.307823128,0.379657601,4.574804707,3.273153849,5.538653208,0.24297357,0.186796348,0.280194523,true,true,true,true,true
33133,g0537142-223122,84.30895833,-22.52272222,0.039681,4,0.53071557,0.206652513,0.214900164,4.248496144,3.361591462,0.093614835,0.049481135,0.044891933,0.0673379,true,true,true,true,true
33140,g0542272-224319,85.61320833,-22.72191667,0.074973,4,0.782250446,0.261781823,0.926106855,4.575165086,3.343118396,0.459401392,0.057551711,0.043813241,0.065719862,true,true,true,true,true
33149,g0546087-221212,86.53620833,-22.20322222,0.040424,4,0.562286827,0.217355725,0.258382018,4.34072455,3.366274022,0.096650163,0.144596402,0.130938324,0.196407486,true,true,true,true,true
33150,g0538402-213959,84.66745833,-21.66641667,0.030151,4,0.230809775,0.143924257,0.159348254,3.5775366,4.222160172,0.049632131,0.078684935,0.065571532,0.098357298,true,true,true,true,true
33161,g0540195-205451,85.081125,-20.91402778,0.038502,4,4.090737233,5.983901127,15.65482679,4.236920183,4.924848179,7.792833776,0.576132271,0.088462217,0.132693325,true,true,true,true,true
33163,g0543059-204014,85.7745,-20.67044444,0.010462,4,1.228383941,0.359021745,1.020391389,4.093818909,3.209938426,0.493605953,0.072515921,0.054581549,0.081872324,true,true,true,true,true
33164,g0543061-203117,85.7755,-20.52133333,0.010092,4,1.08214912,0.185916294,2.004979572,4.08549217,3.357175027,0.98613216,0.089418637,0.034419406,0.051629108,true,true,true,true,true
33165,g0543349-203435,85.895375,-20.57630556,0.052463,4,0.484267464,0.163568203,0.387263225,4.050282125,2.688065117,0.156997812,0.090443559,0.089196028,0.133794042,true,true,true,true,true
33167,g0544480-202006,86.199875,-20.33508333,0.041153,4,0.611546554,1.785615349,0.902891633,3.993664851,5.192382789,0.426390076,0.110334484,0.094663815,0.141995722,true,true,true,true,true
33169,g0545143-203117,86.30954167,-20.52133333,0.009013,4,0.41751694,1.20362014,1.093034282,3.428290433,5.023797112,0.510810095,0.116407709,0.099281567,0.14892235,true,true,true,true,true
33173,g0546187-210137,86.57770833,-21.02697222,0.040204,4,0.808833339,0.33214832,0.340408789,4.454231125,3.670515304,0.160752731,0.063554829,0.053668178,0.080502267,true,true,true,true,true
33177,g0546536-211343,86.72345833,-21.22855556,0.040104,4,0.305419718,0.447311294,0.361907305,5.024059295,2.395567679,0.158064683,0.084120272,0.073754353,0.11063153,true,true,true,true,true
33202,g0550446-225842,87.685625,-22.97836111,0.028826,4,0.755935721,0.380894058,1.2676424,4.5987489,2.320589326,0.612128421,0.094358253,0.065088181,0.097632271,true,true,true,true,true
33204,g0548273-231921,87.11354167,-23.32252778,0.046085,4,1.309651595,0.222908732,1.929564087,4.390635544,3.58296226,0.951084627,0.089812726,0.055367598,0.083051396,true,true,true,true,true
33207,g0544552-212548,86.229875,-21.43005556,0.056264,4,0.205622778,0.214772016,0.183931376,3.89776105,3.265605624,0.055474466,0.081942978,0.069806641,0.104709962,true,true,true,true,true
33219,g0545484-233552,86.45183333,-23.59769444,0.029494,4,0.432595471,0.269017807,0.237286745,4.09950374,3.442469085,0.085370956,0.069246958,0.06114641,0.091719615,true,true,true,true,true
33222,g0543218-230628,85.84083333,-23.10780556,0.094264,4,1.386183099,0.569994076,0.83050491,4.62992431,3.595483026,0.378400126,0.113232553,0.10827194,0.16240791,true,true,true,true,true
33225,g0545370-313617,86.40429167,-31.60458333,0.114901,3,1.54734214,1.161818123,6.629118808,6.293610768,2.413332752,4.18158248,0.594777103,0.501096058,0.751644087,true,true,true,true,false
33230,g0543075-313542,85.78104167,-31.595,0.06298,4,0.49179147,1.835271519,0.300340613,4.381138408,4.854937737,0.108373995,0.212738669,0.176728224,0.265092336,true,true,true,true,true
33231,g0540275-314352,85.11475,-31.73122222,0.04381,4,0.812349874,0.475165154,2.861664119,4.306827297,2.58697661,1.421533077,0.166245579,0.125079386,0.187619079,true,true,true,true,true
33238,g0544368-310519,86.15316667,-31.08858333,0.07992,4,0.387426401,1.496047591,0.36001735,4.723575526,4.697718634,0.074555358,0.26384605,0.233076908,0.349615363,true,true,true,true,true
33242,g0535295-312409,83.87275,-31.4025,0.010929,4,0.919556433,2.300576138,2.033327636,4.113734982,4.86273484,0.986462708,0.188248174,0.159392677,0.239089016,true,true,true,true,true
33250,g0531271-302547,82.863,-30.42972222,0.044908,3,0.424240049,1.303172286,0.240152795,3.874682946,5.32325101,6.490841276,0.158395772,0.142485486,0.21372823,true,true,true,true,true
33258,g0539345-292538,84.893625,-29.42711111,0.036046,4,0.570881062,1.81815315,0.396648156,4.306321093,4.897746977,0.184059914,0.163442706,0.159386366,0.239079549,true,true,true,true,true
33266,g0543393-295442,85.91379167,-29.91155556,0.043677,4,1.935941629,0.711581109,0.784289513,4.617128421,3.460891693,0.3797737,0.108053672,0.079300241,0.118950361,true,true,true,true,true
33273,g0549145-282335,87.3105,-28.39291667,0.069686,4,0.593078043,0.252537297,0.21784356,4.859057988,2.699195136,0.090363285,0.098459379,0.084080389,0.126120584,true,true,true,true,true
