SPEC_ID,NAME,RA,DEC,Z,Quality
31739,g0534532-314423,83.72154167,-31.73961111,0.073484,3
31740,g0536186-315914,84.07733333,-31.98722222,0.044967,4
31741,g0535018-315211,83.75741667,-31.86958333,0.036133,4
31742,g0533428-315101,83.42816667,-31.85025,0.074124,4
31743,g0530199-305424,82.58275,-30.90661111,0.035525,4
31744,g0535158-321332,83.81583333,-32.22555556,0.074878,3
31745,g0525353-313605,81.397,-31.60147222,0.037183,4
31746,g0535013-324541,83.75554167,-32.76141667,0.060409,4
31747,g0525580-312440,81.49170833,-31.411,0.037052,4
31748,g0525188-312657,81.32820833,-31.44919444,0.035286,4
31749,g0532091-322349,83.03775,-32.39697222,0.059648,4
31751,g0528396-314733,82.16504167,-31.7925,0.038026,4
31752,g0532196-330916,83.08179167,-33.15444444,0.047646,4
31753,g0529523-330155,82.468,-33.03180556,0.11296,3
31754,g0528445-324904,82.18554167,-32.81772222,0.075616,4
31755,g0526346-315039,81.64395833,-31.84408333,0.039173,4
31756,g0527378-315755,81.90741667,-31.96530556,0.037227,4
31757,g0525417-314937,81.423625,-31.82683333,0.036243,4
31759,g0524038-521619,81.01583333,-52.27205556,0.041995,4
31760,g0522118-513130,80.54904167,-51.525,0.065508,4
31761,g0522125-511958,80.551875,-51.33288889,0.096908,4
31762,g0520293-514031,80.12204167,-51.67538889,0.105278,4
31763,g0521057-512352,80.27358333,-51.39788889,0.105488,4
31764,g0518064-512532,79.52654167,-51.42552778,0.058247,4
31765,g0522174-505004,80.572375,-50.83447222,0.063489,4
31767,g0518471-505502,79.69608333,-50.91725,0.103697,4
31768,g0519399-504452,79.916375,-50.74788889,0.582377,4
31769,g0516097-505342,79.04025,-50.89494444,0.044407,4
31770,g0514595-503532,78.74795833,-50.59208333,0.103706,4
31771,g0514530-502050,78.720625,-50.34722222,0.103086,4
31772,g0518347-501256,79.6445,-50.21541667,0.083098,4
31773,g0517220-500347,79.34179167,-50.063,0.048677,4
31774,g0523540-495421,80.97491667,-49.90575,0.034709,4
31775,g0515280-493735,78.866625,-49.6265,0.104263,4
31776,g0518501-493034,79.70891667,-49.50944444,0.074338,4
31777,g0515558-492356,78.98241667,-49.39880556,0.074424,4
31778,g0515353-491708,78.89720833,-49.28566667,0.103647,4
31779,g0514294-490553,78.62258333,-49.09813889,0.090407,4
31780,g0514558-485912,78.73266667,-48.98666667,0.094303,4
31781,g0519201-491618,79.83366667,-49.27155556,0.073778,4
31782,g0513235-480757,78.347875,-48.13238889,0.164886,3
31783,g0517254-482343,79.35566667,-48.39536111,0.090518,4
31784,g0518560-484713,79.73333333,-48.78705556,0.285708,4
31785,g0517324-481522,79.38495833,-48.256,0.086784,4
31786,g0527495-494534,81.956375,-49.75933333,0.11016,4
31787,g0525060-483512,81.27495833,-48.58672222,0.04828,4
31789,g0524345-494922,81.14358333,-49.82263889,0.04709,4
31790,g0530185-491510,82.57720833,-49.25283333,0.048061,4
31791,g0534080-471256,83.53341667,-47.21552778,0.063923,4
31792,g0534104-472212,83.543375,-47.36994444,0.073433,4
31794,g0534473-474135,83.697125,-47.69308333,0.063983,4
31795,g0530563-491443,82.73441667,-49.24513889,0.047612,4
31796,g0539049-474846,84.77033333,-47.81277778,0.057075,4
31797,g0529340-500625,82.39179167,-50.10686111,0.035011,4
31798,g0535318-484211,83.88241667,-48.70316667,0.04735,4
31799,g0535432-485929,83.93016667,-48.99125,0.063703,4
31800,g0541561-485630,85.483625,-48.94166667,0.053172,4
31801,g0532529-494813,83.22041667,-49.80369444,0.049122,4
31802,g0541402-491051,85.41766667,-49.18088889,0.051985,4
31803,g0542530-491019,85.720625,-49.17183333,0.067012,4
31804,g0541124-493104,85.30166667,-49.51775,0.059195,3
31805,g0541558-493654,85.48258333,-49.615,0.040821,4
31806,g0544181-494059,86.07554167,-49.68308333,0.033365,4
31807,g0544066-495317,86.02733333,-49.88811111,0.033515,4
31809,g0528289-502013,82.12045833,-50.33697222,0.06172,4
31811,g0540523-503523,85.21808333,-50.58961111,0.053861,4
31812,g0524226-500012,81.09404167,-50.00325,0.035089,4
31813,g0535547-500821,83.97779167,-50.13908333,0.047843,4
31814,g0537397-503043,84.41545833,-50.51191667,0.052873,4
31815,g0532325-495413,83.13529167,-49.90358333,0.014482,4
31816,g0539110-510859,84.79595833,-51.14969444,0.051133,4
31817,g0529073-502934,82.28020833,-50.49266667,0.108697,4
31818,g0535038-505800,83.765875,-50.96677778,0.034662,4
31819,g0536179-511628,84.074375,-51.27433333,0.054582,4
31820,g0534084-513524,83.53479167,-51.58997222,0.053938,4
31821,g0535176-515850,83.82341667,-51.98066667,0.053912,4
31822,g0528206-510558,82.08591667,-51.09947222,0.04866,4
31823,g0529234-515019,82.34745833,-51.83861111,0.06055,4
31824,g0526521-511436,81.71725,-51.24319444,0.04729,4
31825,g0526026-513057,81.510875,-51.51572222,0.04977,4
31827,g0527585-164418,81.99354167,-16.73827778,0.109152,4
31828,g0528141-160728,82.05883333,-16.12436111,0.007198,4
31829,g0523564-171537,80.98504167,-17.26036111,0.010497,4
31830,g0524471-155636,81.19625,-15.94330556,0.009917,4
31831,g0523387-164226,80.911375,-16.70708333,0.043668,4
31832,g0523200-163844,80.833375,-16.64561111,0.043037,4
31833,g0522565-163343,80.73520833,-16.56194444,0.131,4
31834,g0522024-163016,80.51008333,-16.50433333,0.13177,4
31835,g0522484-154334,80.70154167,-15.72611111,0.044607,4
31836,g0521097-163724,80.29045833,-16.62344444,0.075878,4
31837,g0526408-155903,81.66983333,-15.98413889,0.055939,4
31838,g0521272-160317,80.36325,-16.05480556,0.054687,4
31839,g0526314-145832,81.63070833,-14.97555556,0.043788,4
31840,g0521216-153233,80.340125,-15.54258333,0.011405,4
31841,g0522159-151104,80.56633333,-15.18436111,0.043206,4
31842,g0518218-152954,79.59070833,-15.49833333,0.045055,4
31843,g0522302-150453,80.625625,-15.08136111,0.054087,4
31844,g0522475-145531,80.69770833,-14.92513889,0.054127,4
31845,g0517133-144928,79.305375,-14.8245,0.076645,4
31846,g0523355-141809,80.89783333,-14.30252778,0.080985,4
31847,g0521277-144935,80.36541667,-14.82627778,0.055036,4
31848,g0521498-144239,80.4575,-14.71088889,0.055377,4
31849,g0520167-143542,80.06966667,-14.59491667,0.056206,3
31850,g0519043-142911,79.76804167,-14.48644444,0.110717,4
31852,g0520207-142348,80.08616667,-14.39663889,0.056746,4
31853,g0522113-140756,80.546875,-14.13222222,0.055056,4
31854,g0519362-141313,79.90091667,-14.22016667,0.109754,3
31855,g0517557-134032,79.48195833,-13.67544444,0.043244,4
31856,g0518311-133201,79.62970833,-13.53366667,0.053335,4
31857,g0518451-132702,79.68795833,-13.45047222,0.089726,4
31858,g0520043-132950,80.01804167,-13.49716667,0.011584,4
31859,g0522071-133829,80.529375,-13.64127778,0.056553,4
31860,g0519122-130929,79.80066667,-13.15808333,0.055525,4
31861,g0523391-134709,80.913,-13.78586111,0.089378,4
31862,g0520206-130702,80.08583333,-13.11719444,0.043675,4
31863,g0519468-125353,79.94495833,-12.89805556,0.055705,4
31865,g0520206-125216,80.08579167,-12.87102778,0.053542,4
31866,g0522366-125916,80.65241667,-12.98769444,0.050336,4
31867,g0523125-132537,80.802,-13.42705556,0.056417,4
31868,g0522379-125250,80.65791667,-12.88047222,0.054846,4
31869,g0524190-131842,81.07908333,-13.31169444,0.077724,3
31870,g0523468-121134,80.94491667,-12.19283333,0.046586,4
31871,g0524472-131107,81.19670833,-13.18516667,0.064297,4
31873,g0525106-141260,81.29416667,-14.21655556,0.055724,4
31874,g0526367-130805,81.65279167,-13.13466667,0.045797,4
31875,g0529324-142129,82.38516667,-14.358,0.036489,4
31877,g0530449-120804,82.687125,-12.13430556,0.080006,4
31878,g0527510-135132,81.96233333,-13.85877778,0.064469,4
31879,g0527141-150431,81.808875,-15.07522222,0.044198,4
31880,g0528444-142010,82.18508333,-14.336,0.024358,4
31881,g0531216-130330,82.84004167,-13.05822222,0.05837,4
31882,g0530520-134642,82.71683333,-13.77841667,0.045389,4
31883,g0530208-134813,82.58658333,-13.80358333,0.041529,4
31884,g0531446-134834,82.93570833,-13.80944444,0.04459,4
31885,g0530550-135503,82.72929167,-13.91736111,0.044539,4
31886,g0533549-124523,83.47883333,-12.75641667,0.0434,4
31887,g0532410-133302,83.170875,-13.55041667,0.044236,4
31888,g0534520-125319,83.71675,-12.88852778,0.044221,4
31889,g0533504-132001,83.45983333,-13.33366667,0.02927,4
31890,g0533045-135331,83.26858333,-13.89186111,0.149094,4
31891,g0532286-135537,83.11916667,-13.927,0.011709,4
31892,g0535207-132620,83.83604167,-13.43894444,0.02451,4
31893,g0534550-135507,83.72933333,-13.91852778,0.02899,4
31894,g0536549-134055,84.22891667,-13.68183333,0.116574,4
31895,g0536527-135705,84.21945833,-13.95133333,0.118095,4
31896,g0539087-140141,84.78625,-14.02805556,0.023842,4
31897,g0533076-140510,83.28166667,-14.086,0.024459,4
31899,g0535581-142556,83.99216667,-14.43219444,0.119985,4
31900,g0534233-144241,83.59720833,-14.71125,0.119094,4
31901,g0530268-142946,82.61183333,-14.49613889,0.010868,4
31903,g0539024-145860,84.75983333,-14.98325,0.097395,4
31904,g0536140-145837,84.058125,-14.97705556,0.00693,4
31905,g0536532-151215,84.22154167,-15.20408333,0.010551,4
31906,g0534148-145459,83.56175,-14.91633333,0.11919,4
31907,g0538426-152314,84.67745833,-15.38719444,0.039113,4
31909,g0536126-151438,84.05258333,-15.24394444,0.010651,4
31911,g0535401-152614,83.91708333,-15.43716667,0.00787,4
31912,g0537274-155305,84.36404167,-15.88466667,0.064714,4
31913,g0533449-152620,83.43725,-15.439,0.108294,4
31915,g0532174-151206,83.07241667,-15.20152778,0.151314,4
31916,g0530290-135556,82.62091667,-13.93227778,0.044639,4
31917,g0536117-163722,84.048875,-16.62288889,0.025272,4
31918,g0532112-160532,83.046625,-16.09225,0.041771,4
31922,g0532505-165209,83.21045833,-16.86919444,0.02565,4
31923,g0529410-162611,82.42083333,-16.43638889,0.104592,4
31924,g0532185-171326,83.07725,-17.22386111,0.00992,4
31925,g0531058-170821,82.77416667,-17.13916667,0.136194,4
31926,g0530418-170134,82.67420833,-17.02613889,0.055631,4
31927,g0530243-165048,82.60108333,-16.84666667,0.025426,4
31929,g0525502-214916,81.45895833,-21.82102778,0.056106,4
31931,g0524076-220925,81.03175,-22.15697222,0.067315,4
31932,g0522371-222844,80.65470833,-22.47880556,0.047974,4
31933,g0522017-223233,80.50725,-22.5425,0.030485,4
31934,g0523256-213241,80.85645833,-21.54475,0.091465,4
31935,g0520543-222118,80.22629167,-22.35505556,0.081543,4
31936,g0522586-212222,80.744125,-21.37275,0.032275,4
31937,g0520582-213520,80.24229167,-21.58891667,0.083584,4
31938,g0521285-212433,80.36875,-21.40902778,0.029385,4
31940,g0520424-211708,80.17683333,-21.2855,0.067754,4
31941,g0520571-211105,80.23791667,-21.18472222,0.028921,4
31942,g0517355-210521,79.397875,-21.08911111,0.129982,4
31943,g0518389-205146,79.66208333,-20.86280556,0.029484,4
31945,g0525356-204312,81.39841667,-20.72005556,0.088716,4
31946,g0519287-203120,79.86966667,-20.52227778,0.087603,4
31947,g0527376-210323,81.90645833,-21.05630556,0.028427,4
31948,g0523371-195715,80.90445833,-19.95416667,0.016726,4
31949,g0516222-194649,79.092625,-19.78025,0.067909,4
31950,g0523221-200459,80.84225,-20.08291667,0.137914,4
31951,g0521463-195252,80.44304167,-19.88102778,0.055055,4
31952,g0522121-194815,80.550375,-19.80427778,0.068431,4
31953,g0525362-194933,81.40091667,-19.82586111,0.069436,4
31954,g0528004-205942,82.001625,-20.99491667,0.027894,4
31955,g0524422-193954,81.17575,-19.66488889,0.016437,4
31956,g0526577-211517,81.74041667,-21.25466667,0.086616,4
31957,g0519495-190934,79.95604167,-19.15936111,0.064814,4
31958,g0520596-191243,80.24833333,-19.21194444,0.027632,4
31959,g0518399-184559,79.666125,-18.7665,0.056664,4
31960,g0518517-184021,79.715375,-18.67244444,0.046644,4
31963,g0522456-185711,80.69004167,-18.953,0.027206,4
31964,g0524087-190454,81.03604167,-19.08175,0.070433,4
31966,g0521458-181002,80.44095833,-18.16733333,0.082085,4
31967,g0522063-182938,80.526375,-18.49380556,0.035286,4
31968,g0520492-175313,80.20491667,-17.88697222,0.058555,4
31969,g0522232-180638,80.59666667,-18.11061111,0.050926,4
31970,g0525279-190119,81.36625,-19.02188889,0.011007,4
31971,g0523037-175740,80.765375,-17.96122222,0.041996,4
31972,g0526130-192440,81.55416667,-19.41119444,0.027557,4
31973,g0526176-185443,81.57320833,-18.91186111,0.050744,4
31974,g0527364-193856,81.90179167,-19.64883333,0.041394,4
31975,g0527208-195411,81.83679167,-19.90305556,0.068567,4
31976,g0526445-191235,81.68541667,-19.20983333,0.027604,4
31977,g0528088-195710,82.03683333,-19.95272222,0.067717,4
31978,g0524005-200453,81.00208333,-20.08127778,0.044403,4
31979,g0529539-184252,82.47470833,-18.71447222,0.026439,4
31980,g0531290-175245,82.87066667,-17.87913889,0.07402,4
31981,g0530380-184223,82.65825,-18.70625,0.026659,4
31982,g0530136-191249,82.556625,-19.21347222,0.067118,4
31983,g0529076-195602,82.28154167,-19.93397222,0.009658,4
31985,g0530057-204506,82.523625,-20.75169444,0.124167,4
31986,g0533294-181131,83.37266667,-18.19194444,0.07299,4
31987,g0534165-181139,83.56854167,-18.19422222,0.044718,4
31988,g0532086-184934,83.03566667,-18.82602778,0.044856,4
31989,g0535473-180221,83.946875,-18.03925,0.010902,4
31990,g0529431-195345,82.42941667,-19.89580556,0.070458,4
31991,g0536017-183849,84.00708333,-18.64705556,0.073968,4
31992,g0536330-182140,84.13729167,-18.36105556,0.093491,3
31993,g0537100-182319,84.29145833,-18.38869444,0.010582,4
31994,g0536472-183620,84.19654167,-18.60555556,0.009662,4
31995,g0535172-185522,83.82145833,-18.92266667,0.082111,4
31997,g0529320-193250,82.38325,-19.54722222,0.027779,4
31998,g0530483-195449,82.70108333,-19.91347222,0.070945,4
31999,g0530288-200737,82.62008333,-20.12688889,0.041159,4
32000,g0530089-202022,82.53716667,-20.33944444,0.016929,4
32001,g0539212-192507,84.838375,-19.41847222,-2.70E-05,4
32002,g0532506-201010,83.21066667,-20.1695,0.02742,4
32003,g0539138-200119,84.80729167,-20.02188889,0.056122,4
32004,g0527342-204421,81.89266667,-20.73905556,0.090103,4
32005,g0538541-202644,84.725375,-20.44563889,0.086222,4
32006,g0538343-203807,84.64291667,-20.63533333,0.086981,4
32007,g0537138-203359,84.30766667,-20.56644444,0.039118,4
32008,g0538528-205412,84.71979167,-20.90338889,0.091558,4
32009,g0536122-203439,84.050625,-20.57761111,0.25939,4
32010,g0537544-210500,84.47666667,-21.08336111,0.045811,4
32011,g0538145-211436,84.56029167,-21.24341667,0.045858,4
32012,g0535496-205342,83.95675,-20.89511111,0.090267,4
32013,g0535176-205956,83.82333333,-20.99875,0.09007,4
32014,g0535573-211451,83.98858333,-21.2475,0.005211,4
32015,g0538014-214607,84.506,-21.76855556,0.040221,4
32016,g0535588-213654,83.99491667,-21.61511111,0.03962,4
32017,g0534326-205559,83.63566667,-20.93305556,0.091179,4
32018,g0528538-205614,82.22433333,-20.93733333,0.027218,4
32019,g0535149-213358,83.81216667,-21.56613889,0.115359,4
32020,g0532586-212217,83.244125,-21.37130556,0.133788,4
32021,g0531557-213846,82.98195833,-21.64613889,0.093708,4
32022,g0530584-210520,82.74341667,-21.08883333,0.028219,4
32023,g0532147-213254,83.061375,-21.54830556,0.042649,4
32024,g0531440-205817,82.93345833,-20.97127778,0.195197,4
32025,g0532221-214822,83.09225,-21.80605556,0.028169,4
32026,g0531469-215230,82.94541667,-21.875,0.067205,4
32027,g0532233-210803,83.09691667,-21.13411111,0.055019,4
32028,g0528283-211253,82.11770833,-21.21463889,0.028694,4
32029,g0529340-210634,82.3915,-21.10936111,0.087414,4
32030,g0528334-212602,82.13925,-21.43391667,0.028407,3
32031,g0530385-225408,82.66045833,-22.90233333,0.031408,4
32032,g0527012-213325,81.75483333,-21.55702778,0.005397,4
32033,g0530542-212927,82.72575,-21.49088889,0.067305,4
32034,g0524232-564111,81.096625,-56.68647222,0.2346,4
32035,g0522268-561811,80.61166667,-56.30294444,0.034396,4
32036,g0519229-562131,79.84558333,-56.35858333,0.095219,4
32037,g0524199-542517,81.08308333,-54.42125,0.05595,4
32038,g0515165-560046,78.81854167,-56.01283333,0.054208,4
32039,g0524384-550143,81.160125,-55.02852778,0.0558,4
32040,g0516298-550902,79.12429167,-55.15041667,0.012288,4
32041,g0511540-551922,77.975,-55.32277778,0.102387,4
32042,g0514558-550312,78.732375,-55.05330556,0.022608,4
32043,g0517038-545806,79.26591667,-54.96838889,0.109678,4
32044,g0515178-540603,78.82416667,-54.10091667,0.012468,4
32045,g0530389-531739,82.66216667,-53.29413889,0.054522,4
32046,g0530443-530450,82.68470833,-53.0805,0.055442,4
32047,g0517079-540401,79.28295833,-54.06702778,0.014139,4
32048,g0520006-535613,80.00245833,-53.937,0.038289,4
32049,g0515286-534520,78.86908333,-53.75552778,0.138278,4
32050,g0517376-534157,79.4065,-53.69913889,0.105369,4
32051,g0512556-532413,78.231625,-53.40369444,0.051607,4
32052,g0513088-531249,78.28666667,-53.21363889,0.051288,4
32053,g0512426-530124,78.177625,-53.02344444,0.212154,4
32054,g0523133-534521,80.80529167,-53.75594444,0.0385,4
32055,g0526016-533744,81.50670833,-53.629,0.106711,4
32056,g0515395-525036,78.91475,-52.84330556,0.063348,4
32057,g0519533-523147,79.97208333,-52.52972222,0.08548,4
32058,g0526465-540004,81.693625,-54.00113889,0.104541,4
32059,g0527588-530710,81.995125,-53.11955556,0.045962,4
32060,g0524088-525113,81.03683333,-52.8535,0.075147,4
32061,g0521080-521352,80.28316667,-52.23116667,0.0504,4
32063,g0526156-523758,81.564875,-52.63286111,0.084832,4
32064,g0529122-524532,82.300875,-52.75880556,0.045779,4
32065,g0529009-523228,82.25358333,-52.54119444,0.045379,4
32066,g0533145-514653,83.31054167,-51.78130556,0.04562,3
32067,g0533114-523831,83.297625,-52.642,0.014473,4
32068,g0531123-525807,82.80108333,-52.96852778,0.064593,4
32069,g0535061-523359,83.77529167,-52.56641667,0.05059,4
32070,g0535270-521234,83.86233333,-52.20952778,0.053454,4
32071,g0535097-525125,83.79054167,-52.85688889,0.219844,4
32072,g0537173-524755,84.321875,-52.79847222,0.068284,4
32073,g0538293-523427,84.62220833,-52.57416667,0.083585,3
32074,g0537115-532021,84.29770833,-53.33908333,0.060264,4
32075,g0536319-534124,84.13295833,-53.68997222,0.056804,4
32076,g0536147-530917,84.06141667,-53.15461111,0.027994,4
32077,g0540576-524012,85.23979167,-52.67011111,0.036795,4
32078,g0539379-530309,84.90808333,-53.0525,0.053265,4
32079,g0543470-531022,85.945875,-53.17277778,0.036706,4
32080,g0545534-531032,86.472375,-53.1755,0.052096,4
32081,g0543303-531910,85.87616667,-53.31933333,0.053736,4
32082,g0539028-534239,84.7615,-53.71077778,0.061074,4
32083,g0541251-535125,85.35475,-53.85697222,0.054825,4
32084,g0546214-540136,86.58920833,-54.02669444,0.052366,4
32085,g0537534-535116,84.47245833,-53.85441667,0.060404,4
32086,g0547381-541906,86.90883333,-54.31838889,0.100597,4
32087,g0538241-541220,84.60033333,-54.20566667,0.031924,4
32088,g0540359-543642,85.149625,-54.61163889,0.008534,4
32089,g0543153-550651,85.81375,-55.11413889,0.023005,4
32090,g0535440-540855,83.93345833,-54.14863889,0.055503,4
32091,g0542200-550552,85.58325,-55.09783333,0.024655,4
32092,g0542156-552034,85.565,-55.34280556,0.023584,4
32093,g0529446-534519,82.43575,-53.75522222,0.023392,4
32094,g0540480-552852,85.200125,-55.48113889,0.060114,4
32095,g0540096-553223,85.04008333,-55.53966667,0.023764,4
32096,g0540559-560037,85.23275,-56.01036111,0.055344,4
32097,g0534567-551740,83.73616667,-55.29436111,0.016213,4
32098,g0526229-534416,81.59554167,-53.73780556,0.105491,4
32099,g0533556-554705,83.48166667,-55.78461111,0.053602,4
32100,g0533020-553420,83.258375,-55.57211111,0.054172,4
32101,g0531329-554637,82.887,-55.77691667,0.056892,4
32102,g0527317-264100,81.88225,-26.68336111,0.031296,3
32103,g0527117-263706,81.79891667,-26.61819444,0.031336,4
32104,g0525477-270436,81.44875,-27.07675,0.036436,4
32106,g0526104-264219,81.54325,-26.70538889,0.078037,4
32107,g0526432-261513,81.67983333,-26.25363889,0.038546,4
32108,g0524281-270058,81.11716667,-27.01605556,0.030502,4
32109,g0525590-261922,81.495625,-26.32286111,0.059903,4
32110,g0524340-263500,81.141625,-26.58333333,0.059266,4
32111,g0523055-264926,80.77275,-26.82394444,0.035402,4
32112,g0525109-260049,81.2955,-26.01369444,0.042842,3
32113,g0523309-261046,80.878625,-26.17941667,0.036831,4
32114,g0521447-263659,80.43629167,-26.61633333,0.034925,3
32115,g0520351-264705,80.14604167,-26.78466667,0.046055,4
32117,g0521300-261328,80.37491667,-26.22433333,0.046375,4
32118,g0523378-254949,80.90758333,-25.83027778,0.059745,4
32119,g0520152-254248,80.06345833,-25.71338889,0.03348,4
32120,g0522420-252319,80.674875,-25.38847222,0.034714,4
32121,g0520169-252618,80.070375,-25.43841667,0.03528,4
32122,g0522226-251520,80.59395833,-25.25552778,0.041964,4
32123,g0522075-250915,80.53133333,-25.15416667,0.059724,4
32124,g0518240-250855,79.59995833,-25.14863889,0.033212,4
32126,g0521535-250002,80.47304167,-25.0005,0.059624,4
32127,g0519384-245335,79.90995833,-24.89291667,0.035899,4
32128,g0523232-245210,80.84679167,-24.8695,0.073394,4
32129,g0529105-250225,82.29383333,-25.04025,0.046152,4
32130,g0518114-242924,79.547375,-24.48988889,0.049982,4
32131,g0524037-244229,81.01545833,-24.70816667,0.04927,4
32132,g0520122-242418,80.05091667,-24.40508333,0.060133,4
32133,g0525368-244046,81.40316667,-24.67952778,0.063995,4
32134,g0518140-240607,79.558125,-24.10188889,0.033241,4
32135,g0520006-240725,80.00266667,-24.12366667,0.060003,4
32136,g0523512-242233,80.963375,-24.37588889,0.05497,4
32137,g0524151-241436,81.06295833,-24.24325,0.112385,4
32138,g0522188-235501,80.57833333,-23.91686111,0.07437,4
32139,g0522087-234345,80.53633333,-23.72905556,0.048819,4
32140,g0526370-240634,81.65395833,-24.10938889,0.012273,4
32141,g0521425-231748,80.42725,-23.29655556,0.117453,4
32142,g0524432-233903,81.18004167,-23.65077778,0.172416,3
32143,g0525314-233618,81.38066667,-23.60502778,0.0467,4
32144,g0524174-225244,81.07229167,-22.87894444,0.058602,4
32145,g0524187-224548,81.07775,-22.76336111,0.045419,4
32146,g0524160-223353,81.066625,-22.56483333,0.083679,4
32147,g0526531-225650,81.72108333,-22.94730556,0.045593,4
32148,g0527490-232357,81.95425,-23.39911111,0.065654,4
32149,g0527472-230221,81.94645833,-23.03925,0.045403,4
32150,g0529030-234606,82.26233333,-23.76841667,0.054525,4
32151,g0529482-225314,82.45083333,-22.88727778,0.170167,4
32152,g0530318-230625,82.6325,-23.10683333,0.011793,3
32153,g0531120-232158,82.79983333,-23.36613889,0.046734,4
32154,g0531517-230840,82.96541667,-23.14444444,0.006377,3
32155,g0533583-223223,83.49295833,-22.53977778,0.092876,4
32156,g0532108-234302,83.044875,-23.71719444,0.073086,4
32157,g0535135-225558,83.806375,-22.93280556,0.039755,4
32158,g0534011-231836,83.504625,-23.31008333,0.005554,4
32159,g0535536-223532,83.97333333,-22.59208333,0.045502,4
32160,g0536057-225035,84.02358333,-22.84294444,0.099633,4
32161,g0535546-230819,83.97741667,-23.13869444,0.083786,4
32162,g0534217-232247,83.59029167,-23.37969444,0.030952,4
32163,g0537476-225240,84.44833333,-22.87788889,0.006025,4
32164,g0535099-232329,83.79133333,-23.39138889,0.079073,4
32165,g0536192-232712,84.079875,-23.45319444,0.108338,4
32166,g0536570-233239,84.23733333,-23.54413889,0.080317,4
32167,g0534172-242157,83.57145833,-24.36594444,0.045003,4
32168,g0535326-234956,83.88583333,-23.83216667,0.044816,4
32169,g0532407-243142,83.169375,-24.52844444,0.087177,4
32170,g0539111-233220,84.79616667,-23.53897222,0.028937,4
32171,g0535210-235517,83.83733333,-23.92147222,0.046503,4
32173,g0535406-243435,83.91908333,-24.57644444,0.076048,4
32174,g0537496-245952,84.45645833,-24.99772222,0.043985,4
32175,g0540439-242447,85.18279167,-24.41302778,0.038985,4
32176,g0541240-243458,85.349875,-24.58283333,0.083046,4
32177,g0540194-245226,85.08075,-24.87380556,0.067169,4
32178,g0538252-250117,84.60479167,-25.02136111,0.078289,4
32179,g0530190-244330,82.57920833,-24.72494444,0.046122,4
32180,g0539010-252035,84.75404167,-25.34316667,0.039545,4
32181,g0542075-254025,85.531375,-25.67347222,0.044616,4
32182,g0538553-253541,84.73020833,-25.59477778,0.038755,4
32183,g0541046-255458,85.269,-25.91605556,0.036906,4
32184,g0541338-260322,85.39070833,-26.05619444,0.040197,4
32185,g0536142-253655,84.05895833,-25.61525,0.046178,4
32186,g0540509-261041,85.21204167,-26.17805556,0.0413,4
32187,g0535393-253829,83.91358333,-25.64125,0.073015,4
32188,g0540350-262234,85.146,-26.37619444,0.041776,4
32189,g0539201-261905,84.833875,-26.31811111,0.04299,4
32190,g0540074-263208,85.030875,-26.53552778,0.039626,4
32191,g0538318-262519,84.63241667,-26.422,0.04782,4
32192,g0539283-264210,84.86804167,-26.70269444,0.073721,4
32193,g0537386-263051,84.41070833,-26.51413889,0.043296,4
32194,g0537307-265215,84.37795833,-26.87069444,0.07186,4
32195,g0538075-270543,84.53141667,-27.09519444,0.05832,4
32196,g0537261-270259,84.358875,-27.04963889,0.038966,4
32197,g0533552-255009,83.48016667,-25.83572222,0.044604,4
32198,g0536217-263728,84.09029167,-26.62441667,0.047719,4
32199,g0535485-270641,83.95216667,-27.11130556,0.07071,4
32200,g0534515-270209,83.71458333,-27.03575,0.058526,4
32201,g0535501-272631,83.958625,-27.44205556,0.076857,4
32202,g0534022-272235,83.50895833,-27.37647222,0.06902,4
32203,g0532325-264841,83.13545833,-26.81141667,0.044285,4
32205,g0533376-265742,83.40675,-26.96152778,0.132937,4
32206,g0532137-271050,83.05725,-27.18058333,0.069086,4
32207,g0531489-270426,82.95354167,-27.07397222,0.026814,4
32208,g0530600-262640,82.74995833,-26.44436111,0.038567,4
32209,g0527184-334852,81.82679167,-33.81447222,0.076597,3
32210,g0526585-335745,81.74370833,-33.96236111,0.046933,4
32211,g0527480-322547,81.95004167,-32.42983333,0.024894,4
32212,g0526007-322830,81.50295833,-32.47491667,0.036574,4
32213,g0526214-333616,81.58916667,-33.60438889,0.038013,4
32214,g0526070-332917,81.52933333,-33.48811111,0.038206,4
32215,g0525084-332614,81.284875,-33.43722222,0.037532,4
32216,g0524396-330525,81.16483333,-33.09025,0.075093,4
32217,g0525060-323458,81.27504167,-32.58269444,0.076322,4
32218,g0525272-324216,81.36325,-32.70433333,0.076872,4
32219,g0528051-303454,82.021375,-30.58155556,0.036712,4
32220,g0524329-324033,81.13716667,-32.67569444,0.079586,4
32221,g0523271-325030,80.86279167,-32.84166667,0.050735,4
32223,g0522496-323158,80.70679167,-32.53272222,0.106976,4
32224,g0523566-321230,80.98575,-32.20819444,0.037074,4
32225,g0524182-320411,81.07566667,-32.06963889,0.0363,4
32226,g0524185-314938,81.077,-31.82716667,0.035513,4
32227,g0530495-302959,82.706125,-30.49980556,0.073483,4
32228,g0523235-313902,80.84783333,-31.65047222,0.135085,4
32229,g0525331-313051,81.387875,-31.51425,0.03749,4
32230,g0526068-320508,81.5285,-32.08541667,0.036114,4
32232,g0529222-303510,82.342625,-30.58619444,0.045982,4
32233,g0531095-322141,82.78945833,-32.36127778,0.037475,4
